stem,iou,f1,precision,recall,chamfer_distance,modified_hausdorff,precision_at_0.1m,recall_at_0.1m,f1_at_0.1m
020_117_1017,0.2042914617782553,0.3392724524074259,0.39430543571704657,0.2977198697049009,0.08817519347527819,0.0598375257636073,0.6944140197152245,0.8543388429752066,0.7661194766582372
020_117_1018,0.19688888888801384,0.32900110909900643,0.38388214904346724,0.2878492527596631,0.088063922794067,0.059837525763607145,0.6905715325809975,0.8578838174273858,0.7651885328797068
020_117_1019,0.19946332736941208,0.3325876162729741,0.3864818024229941,0.2918848167520165,0.08991090695057748,0.05983752576360722,0.6943024105186267,0.8497899159663865,0.7642174928903418
020_117_101,0.02903811252251036,0.05643738494152771,0.06926406926306979,0.04761904761857521,0.4169942780205003,0.3304051660206027,0.18298653610771115,0.4306451612903226,0.2568389651512822
020_117_1020,0.1966696669658116,0.3286949932197773,0.38366988586142525,0.28749999999810855,0.08880164906677297,0.059837525763607374,0.69258853596203,0.8561001042752867,0.765712485548472
020_117_1021,0.2008928571419603,0.3345724858188555,0.3943908851849747,0.29051000645390246,0.090670643660305,0.059837525763607145,0.6934013853445133,0.8407445708376422,0.7599973705115888
020_117_1022,0.19919427036616297,0.332213507607606,0.3886462882062127,0.2900912646656448,0.091205840986808,0.059837525763607374,0.6888646288209607,0.8456659619450317,0.7592541571878638
020_117_1023,0.1891771019669536,0.3181647186784119,0.3707274320738762,0.2786561264803778,0.0878448897702174,0.059837525763607145,0.7030280919372491,0.851890756302521,0.7703336155049576
020_117_1024,0.1995584988953662,0.33271990677813296,0.39168110918204785,0.2891874600109457,0.08926288902345735,0.0598375257636073,0.6921128798842258,0.8599791013584117,0.7669682155951171
020_117_1025,0.20124113475088104,0.3350553456621534,0.393755420638389,0.2915863840700605,0.08744725580948298,0.059837525763607145,0.6978002163721602,0.856701030927835,0.7691292135537057
020_117_1026,0.1889483065945234,0.3178410745530122,0.36869565217070704,0.2793148880087002,0.08910305797066038,0.059837525763607145,0.6977329974811083,0.8556485355648535,0.7686639772213661
020_117_1027,0.1898678414088552,0.3191410539621332,0.3709122203066187,0.2800519818045481,0.0883242085131719,0.0598375257636073,0.6952005730659025,0.8583333333333333,0.7682018640416381
020_117_1028,0.19366197183013353,0.3244837709039064,0.3763900769856597,0.2851587815924488,0.08726014507736078,0.059837525763607374,0.6887773395482252,0.8649214659685864,0.7668645947314202
020_117_1029,0.1867891513552634,0.31478068068523746,0.3665236051470685,0.27583979327987185,0.0875743930657451,0.059837525763607374,0.6941260744985673,0.8598130841121495,0.7681364791272395
020_117_102,0.022881880024595663,0.04474001940971263,0.05683563747992572,0.03688933200362025,0.40939968873245847,0.3049977526088081,0.19949968730456535,0.45528455284552843,0.27743222567268944
020_117_1030,0.18651488616380685,0.31439113899347515,0.36132315521322034,0.2782495101222845,0.09033198536214565,0.05983752576360746,0.6913978494623656,0.8521647307286166,0.7634090978332698
020_117_1031,0.18264248704584352,0.30887184612038127,0.3542713567809525,0.27378640776521823,0.0880696231706013,0.05983752576360746,0.6921975662133143,0.8552223371251293,0.7651224017818383
020_117_1032,0.18019973946947374,0.30537159183740054,0.34873949579538877,0.27159685863696603,0.08634561729536064,0.05983752576360746,0.6942857142857143,0.8577449947312961,0.7674076151265756
020_117_1033,0.18020743301564301,0.30538263879324706,0.3480801335530211,0.27201565557552504,0.08803636667356843,0.05983752576360746,0.6913935902052575,0.8599585062240664,0.7665181831793192
020_117_1034,0.1708154506430437,0.29178885138327904,0.33417296389308004,0.25894599869707907,0.08894694794237436,0.05983752576360746,0.6794964028776979,0.8542766631467793,0.7569280341981119
020_117_1035,0.1697464546619263,0.29022776877261025,0.33193277310645436,0.2578328981706408,0.09007369951972662,0.05983752576360746,0.6792520676015822,0.8451143451143451,0.7531596835568086
020_117_1036,0.17380025940262084,0.29613259175543283,0.33668341708260735,0.2642998027596036,0.09052255269732096,0.05983752576360746,0.6856835306781486,0.8532494758909853,0.7603438315756323
020_117_1037,0.16087516087447074,0.2771618576009323,0.31592249367888864,0.24687294272385207,0.08916451330025994,0.05983752576360746,0.6893939393939394,0.8565400843881856,0.7639310994150859
020_117_1038,0.17444821731674684,0.29707263694203817,0.3442211055247553,0.26128417037341845,0.09041095961779971,0.05983752576360746,0.6835077589317936,0.848800834202294,0.7572390506434803
020_117_1039,0.16986769099372656,0.2904049567689901,0.33194328606895795,0.2581063553809462,0.09268177087387805,0.05983752576360746,0.6804755043227666,0.8431578947368421,0.7531316788319757
020_117_103,0.021951219512061273,0.04295942250634447,0.05687203791379349,0.03451581975038816,0.4324528036092974,0.3388235294117652,0.19198312236286919,0.4586709886547812,0.270672499242713
020_117_1040,0.17214865442045216,0.2937317734958304,0.33388566694006727,0.2621990891329721,0.09129273765992724,0.05983752576360746,0.6720720720720721,0.8563995837669095,0.7531212460755162
020_117_1041,0.1631959201013039,0.28059919126107563,0.3160493827134482,0.2522996057802083,0.09404886464689349,0.05983752576360761,0.672202166064982,0.8416050686378036,0.7474250794996984
020_117_1042,0.16448755799171452,0.2825063333592528,0.32284768211653275,0.25112685125401724,0.0945670122968627,0.05983752576360746,0.6720896601590745,0.8432601880877743,0.7480073992856996
